distance,heart_rate,temperature,timestamp,power,cadence,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
82.98,111,31,2023-06-02 14:49:20,36.0,24.0,48.799999999999955,2.547,39.94952087290585,116.4152199961245,0.0,1.0,0.18599999999999994,36.0
85.57,111,31,2023-06-02 14:49:21,36.0,24.0,48.799999999999955,3.098,39.94952590204775,116.41525017097592,0.0,1.0,0.5509999999999997,0.0
88.24,111,31,2023-06-02 14:49:22,96.0,26.0,48.799999999999955,3.359,39.94953101500869,116.41528126783669,0.0,1.0,0.2610000000000001,60.0
91.25,112,31,2023-06-02 14:49:23,87.0,33.0,48.799999999999955,3.564,39.94953461922705,116.4153156336397,0.0,1.0,0.20500000000000007,-9.0
94.2,112,31,2023-06-02 14:49:24,106.0,41.0,48.799999999999955,3.816,39.949543084949255,116.4153529331088,0.0,1.0,0.2519999999999998,19.0
97.99,112,31,2023-06-02 14:49:25,81.0,47.0,48.799999999999955,4.012,39.949550461024046,116.41539693810046,0.0,1.0,0.19599999999999973,-25.0
102.07,112,31,2023-06-02 14:49:26,81.0,47.0,48.799999999999955,4.124,39.9495580047369,116.41544354148209,0.0,1.0,0.1120000000000001,0.0
106.35,112,31,2023-06-02 14:49:27,81.0,47.0,48.799999999999955,4.255,39.949564626440406,116.41549265943468,0.0,1.0,0.13100000000000023,0.0
110.62,113,31,2023-06-02 14:49:28,77.0,51.0,48.799999999999955,4.432,39.949571918696165,116.41554253175855,0.0,1.0,0.1770000000000005,-4.0
115.03,113,31,2023-06-02 14:49:29,64.0,55.0,48.799999999999955,4.395,39.94957745075226,116.41559408046305,0.0,1.0,-0.03700000000000081,-13.0
119.53,114,31,2023-06-02 14:49:30,64.0,55.0,48.799999999999955,4.413,39.949581222608685,116.41564722172916,0.0,1.0,0.018000000000000682,0.0
123.89,115,31,2023-06-02 14:49:31,0.0,55.0,48.799999999999955,4.161,39.94957644492388,116.41569868661463,0.0,1.0,-0.25200000000000067,-64.0
128.55,116,31,2023-06-02 14:49:32,0.0,55.0,48.799999999999955,4.273,39.949575271457434,116.41575333662331,0.0,1.0,0.1120000000000001,0.0
133.1,116,31,2023-06-02 14:49:33,0.0,55.0,48.799999999999955,4.376,39.949570409953594,116.41580572351813,0.0,1.0,0.10300000000000065,0.0
137.65,116,31,2023-06-02 14:49:34,0.0,55.0,48.799999999999955,4.348,39.94956345297396,116.41585618257523,0.0,1.0,-0.02800000000000047,0.0
141.99,117,31,2023-06-02 14:49:35,0.0,0.0,48.799999999999955,4.189,39.949551885947585,116.41590228304267,0.0,1.0,-0.1589999999999998,0.0
145.77,117,31,2023-06-02 14:49:36,0.0,0.0,48.799999999999955,3.592,39.949542665854096,116.41594310291111,0.0,1.0,-0.597,0.0
148.66,116,31,2023-06-02 14:49:37,0.0,0.0,49.0,2.921,39.949529925361276,116.41597235575318,6.920415224915101,1.0,-0.6710000000000003,0.0
151.98,116,31,2023-06-02 14:49:38,0.0,0.0,49.0,2.967,39.94950662367046,116.4159975014627,0.0,1.0,0.04600000000000026,0.0
154.94,115,31,2023-06-02 14:49:39,0.0,0.0,49.0,2.939,39.949481561779976,116.41600890085101,0.0,1.0,-0.028000000000000025,0.0
157.62,114,31,2023-06-02 14:49:40,0.0,0.0,49.0,2.379,39.949460942298174,116.41601828858256,0.0,1.0,-0.56,0.0
159.58,114,31,2023-06-02 14:49:41,0.0,0.0,49.0,2.342,39.9494422506541,116.41601510345936,0.0,1.0,-0.03699999999999992,0.0
161.22,113,31,2023-06-02 14:49:42,0.0,0.0,49.0,2.23,39.94942540302873,116.41601057723165,0.0,1.0,-0.1120000000000001,0.0
164.05,111,31,2023-06-02 14:49:43,0.0,0.0,49.0,2.734,39.9493975751102,116.41601024195552,0.0,1.0,0.504,0.0
167.53,110,31,2023-06-02 14:49:44,0.0,0.0,48.799999999999955,2.939,39.94936756789684,116.41601854003966,-5.747126436782933,1.0,0.20500000000000007,0.0
171.38,110,31,2023-06-02 14:49:45,55.0,41.0,48.799999999999955,3.406,39.949334878474474,116.41603060998023,0.0,1.0,0.4670000000000001,55.0
175.63,111,31,2023-06-02 14:49:46,88.0,32.0,48.799999999999955,3.994,39.949295315891504,116.41603136435151,0.0,1.0,0.5880000000000001,33.0
180.36,111,31,2023-06-02 14:49:47,80.0,43.0,48.60000000000002,4.367,39.94924971833825,116.41603144817054,-4.2283298097237,1.0,0.3729999999999998,-8.0
186.06,111,31,2023-06-02 14:49:48,80.0,43.0,48.60000000000002,4.441,39.94920076802373,116.41602398827672,0.0,1.0,0.07399999999999984,0.0
190.96,112,31,2023-06-02 14:49:49,80.0,43.0,48.60000000000002,4.18,39.949158523231745,116.416011499241,0.0,1.0,-0.2610000000000001,0.0
195.07,113,31,2023-06-02 14:49:50,0.0,43.0,48.60000000000002,3.956,39.94911979883909,116.41600286588073,0.0,1.0,-0.22399999999999975,-80.0
199.7,115,31,2023-06-02 14:49:51,0.0,43.0,48.60000000000002,3.966,39.94907730259001,116.41600538045168,0.0,1.0,0.010000000000000231,0.0
204.42,116,31,2023-06-02 14:49:52,0.0,0.0,48.60000000000002,3.947,39.94903556071222,116.41600973904133,0.0,1.0,-0.019000000000000128,0.0
209.21,117,31,2023-06-02 14:49:53,0.0,0.0,48.799999999999955,3.9,39.94899457320571,116.41600638628006,4.175365344466199,1.0,-0.04700000000000015,0.0
212.79,118,31,2023-06-02 14:49:54,0.0,0.0,48.799999999999955,3.247,39.948964985087514,116.41600403934717,0.0,1.0,-0.653,0.0
215.74,118,31,2023-06-02 14:49:55,0.0,0.0,48.799999999999955,2.762,39.948939839378,116.41600269824266,0.0,1.0,-0.4849999999999999,0.0
218.08,118,31,2023-06-02 14:49:56,0.0,0.0,48.799999999999955,2.594,39.948918130248785,116.41600395552814,0.0,1.0,-0.16800000000000015,0.0
220.48,117,31,2023-06-02 14:49:57,0.0,0.0,48.799999999999955,2.557,39.94889742694795,116.41600487753749,0.0,1.0,-0.03699999999999992,0.0
222.29,117,31,2023-06-02 14:49:58,0.0,0.0,48.799999999999955,2.454,39.9488793220371,116.41600663773715,0.0,1.0,-0.10299999999999976,0.0
224.52,117,31,2023-06-02 14:49:59,0.0,0.0,48.799999999999955,2.239,39.948862977325916,116.41601845622063,0.0,1.0,-0.2150000000000003,0.0
226.18,117,31,2023-06-02 14:50:00,0.0,0.0,48.799999999999955,2.491,39.94885107502341,116.4160350523889,0.0,1.0,0.2520000000000002,0.0
228.91,116,31,2023-06-02 14:50:01,0.0,0.0,48.60000000000002,2.79,39.9488378316164,116.41606170684099,-7.326007326004855,1.0,0.29899999999999993,0.0
231.79,115,31,2023-06-02 14:50:02,0.0,0.0,48.60000000000002,3.275,39.94882601313293,116.4160926360637,0.0,1.0,0.4849999999999999,0.0
234.95,115,31,2023-06-02 14:50:03,0.0,0.0,48.39999999999998,3.163,39.948821822181344,116.41612733714283,-6.32911392405208,1.0,-0.1120000000000001,0.0
237.87,114,31,2023-06-02 14:50:04,0.0,0.0,48.39999999999998,3.536,39.94882375001907,116.41616463661194,0.0,1.0,0.3730000000000002,0.0
241.79,113,31,2023-06-02 14:50:05,79.0,37.0,48.39999999999998,4.059,39.94882903061807,116.4162129163742,0.0,1.0,0.5230000000000001,79.0
246.72,113,31,2023-06-02 14:50:06,113.0,34.0,48.39999999999998,4.339,39.948832634836435,116.41626899130642,0.0,1.0,0.28000000000000025,34.0
251.31,114,31,2023-06-02 14:50:07,113.0,34.0,48.200000000000045,4.507,39.94883774779737,116.41632406041026,-4.357298474944044,1.0,0.16799999999999926,0.0
256.26,115,31,2023-06-02 14:50:08,87.0,47.0,48.200000000000045,4.6,39.948842441663146,116.41638021916151,0.0,1.0,0.09299999999999997,-26.0
261.38,116,31,2023-06-02 14:50:09,87.0,47.0,48.200000000000045,4.768,39.94884554296732,116.4164378028363,0.0,1.0,0.16800000000000015,0.0
266.04,119,31,2023-06-02 14:50:10,100.0,53.0,48.0,4.833,39.948849733918905,116.41649203374982,-4.2918454935631845,1.0,0.06500000000000039,13.0
271.05,119,31,2023-06-02 14:50:11,116.0,55.0,48.0,4.964,39.948855098336935,116.41654953360558,0.0,1.0,0.13100000000000023,16.0
275.81,118,31,2023-06-02 14:50:12,126.0,57.0,48.0,5.039,39.94885811582208,116.41660493798554,0.0,1.0,0.07499999999999929,10.0
280.72,119,31,2023-06-02 14:50:13,94.0,58.0,48.0,5.123,39.94885928928852,116.4166637789458,0.0,1.0,0.08400000000000052,-32.0
285.7,120,31,2023-06-02 14:50:14,87.0,58.0,48.0,5.085,39.948858954012394,116.416722452268,0.0,1.0,-0.038000000000000256,-7.0
291.05,121,31,2023-06-02 14:50:15,76.0,59.0,48.0,5.085,39.94885543361306,116.4167834725231,0.0,1.0,0.0,-11.0
295.74,122,31,2023-06-02 14:50:16,76.0,59.0,48.200000000000045,4.88,39.94885392487049,116.41683954745531,4.264392324094788,1.0,-0.20500000000000007,0.0
300.69,122,31,2023-06-02 14:50:17,19.0,59.0,48.200000000000045,4.815,39.94885727763176,116.41689838841558,0.0,1.0,-0.0649999999999995,-57.0
305.4,122,31,2023-06-02 14:50:18,19.0,59.0,48.39999999999998,4.805,39.94886331260204,116.41695572063327,4.246284501060141,1.0,-0.010000000000000675,0.0
311.0,122,31,2023-06-02 14:50:19,20.0,50.0,48.39999999999998,4.712,39.94886993430555,116.4170163217932,0.0,1.0,-0.09299999999999997,1.0
315.87,122,31,2023-06-02 14:50:20,59.0,46.0,48.39999999999998,4.759,39.948871191591024,116.41707072034478,0.0,1.0,0.0470000000000006,39.0
319.98,121,31,2023-06-02 14:50:21,59.0,46.0,48.39999999999998,4.675,39.94887378998101,116.41711950302124,0.0,1.0,-0.08400000000000052,0.0
323.98,121,31,2023-06-02 14:50:22,59.0,46.0,48.39999999999998,4.647,39.94887831620872,116.41717105172575,0.0,1.0,-0.02799999999999958,0.0
328.89,119,31,2023-06-02 14:50:23,0.0,46.0,48.39999999999998,4.441,39.94888368062675,116.41722746193409,0.0,1.0,-0.2060000000000004,-59.0
333.38,119,31,2023-06-02 14:50:24,0.0,46.0,48.60000000000002,4.292,39.94888753630221,116.41727951355278,4.454342984410804,1.0,-0.14900000000000002,0.0
337.91,118,31,2023-06-02 14:50:25,0.0,0.0,48.60000000000002,4.217,39.94888560846448,116.41733181662858,0.0,1.0,-0.07500000000000018,0.0
342.39,117,31,2023-06-02 14:50:26,0.0,0.0,48.799999999999955,4.124,39.94888351298869,116.41738403588533,4.46428571428423,1.0,-0.09299999999999997,0.0
346.63,116,31,2023-06-02 14:50:27,0.0,0.0,48.799999999999955,4.217,39.948880076408386,116.41743541695178,0.0,1.0,0.09299999999999997,0.0
351.39,115,31,2023-06-02 14:50:28,53.0,44.0,48.799999999999955,4.133,39.94888158515096,116.41748880967498,0.0,1.0,-0.08399999999999963,53.0
356.36,114,31,2023-06-02 14:50:29,53.0,44.0,48.799999999999955,4.357,39.94887974113226,116.41754262149334,0.0,1.0,0.2240000000000002,0.0
360.05,113,31,2023-06-02 14:50:30,61.0,40.0,48.799999999999955,4.208,39.94887823238969,116.41758813522756,0.0,1.0,-0.14900000000000002,8.0
364.37,112,31,2023-06-02 14:50:31,72.0,48.0,48.799999999999955,4.357,39.9488793220371,116.41763943247497,0.0,1.0,0.14900000000000002,11.0
368.73,112,31,2023-06-02 14:50:32,72.0,48.0,48.799999999999955,4.441,39.94888225570321,116.41769198700786,0.0,1.0,0.08399999999999963,0.0
373.49,113,31,2023-06-02 14:50:33,72.0,48.0,48.799999999999955,4.283,39.948884854093194,116.41774445772171,0.0,1.0,-0.15799999999999947,0.0
377.65,113,31,2023-06-02 14:50:34,0.0,48.0,48.799999999999955,4.264,39.948885357007384,116.41779248602688,0.0,1.0,-0.019000000000000128,-72.0
381.5,113,31,2023-06-02 14:50:35,0.0,48.0,48.799999999999955,4.115,39.94889063760638,116.41783783212304,0.0,1.0,-0.14900000000000002,0.0
385.42,114,31,2023-06-02 14:50:36,0.0,48.0,48.799999999999955,3.91,39.94890212081373,116.41788099892437,0.0,1.0,-0.20500000000000007,0.0
388.94,115,31,2023-06-02 14:50:37,0.0,0.0,49.0,3.872,39.948910335078835,116.4179246686399,5.681818181819502,1.0,-0.038000000000000256,0.0
393.47,114,31,2023-06-02 14:50:38,0.0,0.0,49.0,4.04,39.94891704060137,116.41797546297312,0.0,1.0,0.16800000000000015,0.0
397.96,114,31,2023-06-02 14:50:39,104.0,44.0,49.0,4.301,39.94892324320972,116.41802659258246,0.0,1.0,0.2610000000000001,104.0
401.85,115,31,2023-06-02 14:50:40,104.0,44.0,49.200000000000045,4.441,39.948926931247115,116.4180766325444,5.14138817480831,1.0,0.13999999999999968,0.0
407.32,115,31,2023-06-02 14:50:41,125.0,42.0,49.200000000000045,4.479,39.948927937075496,116.41813572496176,0.0,1.0,0.038000000000000256,21.0
412.23,115,31,2023-06-02 14:50:42,65.0,48.0,49.200000000000045,4.488,39.94892810471356,116.41818836331367,0.0,1.0,0.009000000000000341,-60.0
415.99,115,31,2023-06-02 14:50:43,123.0,51.0,49.200000000000045,4.572,39.94892961345613,116.41823471523821,0.0,1.0,0.08399999999999963,58.0
420.64,116,31,2023-06-02 14:50:44,125.0,52.0,49.39999999999998,4.675,39.948931289836764,116.41828928142786,4.301075268815759,1.0,0.10299999999999976,2.0
426.05,117,31,2023-06-02 14:50:45,139.0,53.0,49.39999999999998,4.731,39.948930367827415,116.41835264861584,0.0,1.0,0.05600000000000005,14.0
430.94,118,31,2023-06-02 14:50:46,134.0,55.0,49.39999999999998,4.74,39.94892927818,116.41841207630932,0.0,1.0,0.009000000000000341,-5.0
436.47,119,31,2023-06-02 14:50:47,110.0,55.0,49.39999999999998,4.749,39.948930284008384,116.41847284510732,0.0,1.0,0.008999999999999453,-24.0
441.34,120,31,2023-06-02 14:50:48,106.0,55.0,49.60000000000002,4.843,39.94893631897867,116.41852833330631,4.10677618069913,1.0,0.0940000000000003,-4.0
445.59,121,31,2023-06-02 14:50:49,107.0,56.0,49.60000000000002,4.899,39.948943024501204,116.41858139075339,0.0,1.0,0.05600000000000005,1.0
450.31,122,31,2023-06-02 14:50:50,107.0,56.0,49.60000000000002,4.889,39.94894813746214,116.41863788478076,0.0,1.0,-0.009999999999999787,0.0
455.09,123,31,2023-06-02 14:50:51,107.0,56.0,49.799999999999955,4.693,39.94895274750888,116.41869387589395,4.184100418408638,1.0,-0.19600000000000062,0.0
460.07,122,31,2023-06-02 14:50:52,0.0,56.0,49.799999999999955,4.516,39.94895895011723,116.41874886117876,0.0,1.0,-0.1769999999999996,-107.0
464.12,122,31,2023-06-02 14:50:53,0.0,56.0,50.0,4.003,39.948963141068816,116.41879546456039,4.938271604939381,1.0,-0.5129999999999999,0.0
467.75,122,31,2023-06-02 14:50:54,0.0,0.0,50.0,3.331,39.94896381162107,116.41883444041014,0.0,1.0,-0.6720000000000002,0.0
470.51,122,31,2023-06-02 14:50:55,0.0,0.0,50.200000000000045,3.107,39.94896490126848,116.41886821947992,7.246376811595874,1.0,-0.22399999999999975,0.0
472.64,122,31,2023-06-02 14:50:56,0.0,0.0,50.39999999999998,2.818,39.94896221905947,116.41889864578843,9.389671361499165,1.0,-0.28900000000000015,0.0
475.45,121,31,2023-06-02 14:50:57,0.0,0.0,50.60000000000002,2.538,39.948952328413725,116.41892840154469,7.117437722421541,1.0,-0.28000000000000025,0.0
477.71,121,31,2023-06-02 14:50:58,0.0,0.0,50.60000000000002,2.099,39.94893782772124,116.41894675791264,0.0,1.0,-0.4389999999999996,0.0
479.6,120,31,2023-06-02 14:50:59,0.0,0.0,50.799999999999955,1.773,39.948923494666815,116.41895706765354,10.582010582006731,1.0,-0.3260000000000003,0.0
481.09,120,31,2023-06-02 14:51:00,0.0,0.0,50.799999999999955,1.726,39.9489068146795,116.4189625158906,0.0,1.0,-0.04699999999999993,0.0
483.78,120,31,2023-06-02 14:51:01,0.0,0.0,50.799999999999955,1.726,39.94888560846448,116.41896394081414,0.0,1.0,0.0,0.0
485.64,120,31,2023-06-02 14:51:02,0.0,0.0,50.799999999999955,1.642,39.948868844658136,116.41896368935704,0.0,1.0,-0.08400000000000007,0.0
487.54,120,31,2023-06-02 14:51:03,0.0,0.0,50.799999999999955,1.801,39.948851158842444,116.41896419227123,0.0,1.0,0.15900000000000003,0.0
489.67,120,31,2023-06-02 14:51:04,0.0,0.0,50.799999999999955,1.81,39.94883229956031,116.41896243207157,0.0,1.0,0.009000000000000119,0.0
491.61,121,31,2023-06-02 14:51:05,0.0,0.0,50.799999999999955,2.034,39.94881385937333,116.41896008513868,0.0,1.0,0.22399999999999975,0.0
494.13,121,31,2023-06-02 14:51:06,0.0,0.0,50.799999999999955,2.295,39.94879164732993,116.41895824111998,0.0,1.0,0.2610000000000001,0.0
496.61,120,31,2023-06-02 14:51:07,0.0,0.0,50.799999999999955,2.398,39.948770022019744,116.41895664855838,0.0,1.0,0.1030000000000002,0.0
498.79,120,31,2023-06-02 14:51:08,0.0,0.0,50.799999999999955,2.454,39.94874889962375,116.41895622946322,0.0,1.0,0.05600000000000005,0.0
501.2,120,31,2023-06-02 14:51:09,0.0,0.0,50.799999999999955,2.482,39.94872618466616,116.41895413398743,0.0,1.0,0.028000000000000025,0.0
504.17,120,31,2023-06-02 14:51:10,0.0,0.0,50.799999999999955,2.426,39.948702128604054,116.4189553912729,0.0,1.0,-0.05600000000000005,0.0
506.77,120,31,2023-06-02 14:51:11,0.0,0.0,50.799999999999955,2.529,39.94867941364646,116.41895648092031,0.0,1.0,0.10299999999999976,0.0
508.99,119,31,2023-06-02 14:51:12,0.0,0.0,50.799999999999955,2.603,39.94865736924112,116.4189553912729,0.0,1.0,0.07400000000000029,0.0
511.7,119,31,2023-06-02 14:51:13,0.0,0.0,50.799999999999955,2.631,39.94863314554095,116.41895446926355,0.0,1.0,0.02799999999999958,0.0
514.28,118,31,2023-06-02 14:51:14,0.0,0.0,50.799999999999955,2.529,39.94860992766917,116.41895438544452,0.0,1.0,-0.10199999999999987,0.0
516.69,118,31,2023-06-02 14:51:15,0.0,0.0,50.60000000000002,2.389,39.9485875479877,116.41895589418709,-8.29875518671888,1.0,-0.14000000000000012,0.0
518.82,117,31,2023-06-02 14:51:16,0.0,0.0,50.60000000000002,1.605,39.94857086800039,116.41895891167223,0.0,1.0,-0.7839999999999998,0.0
520.4,117,31,2023-06-02 14:51:17,0.0,0.0,50.60000000000002,1.372,39.948557959869504,116.41896125860512,0.0,1.0,-0.23299999999999987,0.0
521.51,116,31,2023-06-02 14:51:18,0.0,0.0,50.60000000000002,1.325,39.94854748249054,116.41896000131965,0.0,1.0,-0.04700000000000015,0.0
522.53,116,31,2023-06-02 14:51:19,0.0,0.0,50.60000000000002,1.222,39.94853868149221,116.41895782202482,0.0,1.0,-0.10299999999999998,0.0
523.05,116,31,2023-06-02 14:51:20,0.0,0.0,50.60000000000002,0.718,39.9485341552645,116.41895639710128,0.0,1.0,-0.504,0.0
523.55,115,31,2023-06-02 14:51:21,0.0,0.0,50.60000000000002,0.634,39.9485288746655,116.41895371489227,0.0,1.0,-0.08399999999999996,0.0
523.68,115,31,2023-06-02 14:51:22,0.0,0.0,50.60000000000002,0.0,39.948528204113245,116.41895145177841,0.0,1.0,-0.634,0.0
523.68,114,31,2023-06-02 14:51:23,0.0,0.0,50.60000000000002,0.0,39.94852652773261,116.41895673237741,0.0,1.0,0.0,0.0
523.68,99,31,2023-06-02 14:52:27,,0.0,49.799999999999955,1.418,39.94846290908754,116.41893678344786,0.0,64.0,0.02215625,
525.02,99,31,2023-06-02 14:52:28,0.0,0.0,49.799999999999955,1.54,39.94845058768988,116.41893904656172,0.0,1.0,0.12200000000000011,
526.92,99,31,2023-06-02 14:52:29,0.0,0.0,49.799999999999955,2.062,39.948432985693216,116.41894541680813,0.0,1.0,0.5219999999999998,0.0
528.98,99,31,2023-06-02 14:52:30,0.0,0.0,49.799999999999955,2.295,39.94841412641108,116.41895430162549,0.0,1.0,0.2330000000000001,0.0
531.52,99,31,2023-06-02 14:52:31,0.0,0.0,49.60000000000002,2.342,39.94839057326317,116.4189641084522,-7.874015748028923,1.0,0.04700000000000015,0.0
534.49,99,31,2023-06-02 14:52:32,0.0,0.0,49.60000000000002,2.435,39.948365008458495,116.41897483728826,0.0,1.0,0.09299999999999997,0.0
537.86,101,31,2023-06-02 14:52:33,0.0,0.0,49.60000000000002,2.575,39.948339108377695,116.418984727934,0.0,1.0,0.14000000000000012,0.0
540.47,104,31,2023-06-02 14:52:34,0.0,0.0,49.39999999999998,2.491,39.948320081457496,116.41899562440813,-7.662835249043848,1.0,-0.08400000000000007,0.0
543.24,106,31,2023-06-02 14:52:35,0.0,0.0,49.39999999999998,2.37,39.94830206036568,116.4190090354532,0.0,1.0,-0.121,0.0
544.89,107,31,2023-06-02 14:52:36,0.0,0.0,49.39999999999998,1.521,39.94829443283379,116.41901691444218,0.0,1.0,-0.8490000000000002,0.0
545.74,108,31,2023-06-02 14:52:37,0.0,0.0,49.39999999999998,0.709,39.94829585775733,116.419024374336,0.0,1.0,-0.8119999999999999,0.0
546.26,109,31,2023-06-02 14:52:38,0.0,0.0,49.39999999999998,0.746,39.948295606300235,116.41903183422983,0.0,1.0,0.03700000000000003,0.0
546.26,108,31,2023-06-02 14:52:39,0.0,0.0,49.39999999999998,0.373,39.94830122217536,116.41903292387724,0.0,1.0,-0.373,0.0
546.26,108,31,2023-06-02 14:52:40,0.0,0.0,49.60000000000002,0.373,39.94828278198838,116.41902219504118,0.0,1.0,0.0,0.0
546.26,99,31,2023-06-02 14:53:29,,29.0,49.39999999999998,2.351,39.94814959354699,116.4191974606365,0.0,49.0,0.04036734693877551,
549.26,100,31,2023-06-02 14:53:30,81.0,29.0,49.39999999999998,2.473,39.94813123717904,116.41921606846154,0.0,1.0,0.12199999999999989,
553.87,100,31,2023-06-02 14:53:31,62.0,28.0,49.39999999999998,3.62,39.9481041636318,116.41926376149058,0.0,1.0,1.1470000000000002,-19.0
558.62,100,31,2023-06-02 14:53:32,85.0,32.0,49.39999999999998,4.143,39.94807608425617,116.41930902376771,0.0,1.0,0.5229999999999997,23.0
563.89,100,31,2023-06-02 14:53:33,85.0,32.0,49.39999999999998,4.18,39.94805387221277,116.41936233267188,0.0,1.0,0.03699999999999992,0.0
568.75,100,31,2023-06-02 14:53:34,85.0,32.0,49.200000000000045,4.227,39.94803635403514,116.41941438429058,-4.115226337447145,1.0,0.0470000000000006,0.0
573.43,99,31,2023-06-02 14:53:35,85.0,32.0,49.200000000000045,4.096,39.94802403263748,116.41946660354733,0.0,1.0,-0.13100000000000023,0.0
