distance,heart_rate,temperature,timestamp,power,cadence,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
0.0,106,27,2023-10-19 01:12:53,,,35.799999999999955,,,,0.0,,0.0,0.0
0.0,103,27,2023-10-19 01:12:56,,,35.799999999999955,,,,0.0,3.0,,
0.0,106,27,2023-10-19 01:12:59,,,35.799999999999955,,,,0.0,3.0,,
0.0,109,27,2023-10-19 01:13:03,,,35.60000000000002,,,,0.0,4.0,,
0.0,111,27,2023-10-19 01:13:12,,,34.799999999999955,,,,0.0,9.0,,
0.0,111,27,2023-10-19 01:13:14,0.0,,34.799999999999955,,,,0.0,2.0,,
0.0,110,27,2023-10-19 01:13:15,0.0,,34.799999999999955,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:16,0.0,,34.799999999999955,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:17,0.0,0.0,34.799999999999955,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:18,0.0,0.0,34.799999999999955,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:19,0.0,0.0,35.39999999999998,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:20,0.0,0.0,35.60000000000002,,,,0.0,1.0,,0.0
0.0,108,27,2023-10-19 01:13:21,0.0,0.0,35.60000000000002,,,,0.0,1.0,,0.0
0.0,109,27,2023-10-19 01:13:22,0.0,0.0,35.60000000000002,,,,0.0,1.0,,0.0
0.0,109,27,2023-10-19 01:13:23,0.0,0.0,35.799999999999955,,,,0.0,1.0,,0.0
0.0,109,27,2023-10-19 01:13:24,0.0,0.0,35.60000000000002,,,,0.0,1.0,,0.0
0.0,110,27,2023-10-19 01:13:25,0.0,0.0,35.60000000000002,,,,0.0,1.0,,0.0
0.0,110,27,2023-10-19 01:13:26,0.0,0.0,35.39999999999998,2.669,39.83608120121062,116.41644559800625,0.0,1.0,,0.0
3.08,111,27,2023-10-19 01:13:27,64.0,45.0,35.39999999999998,3.06,39.83608270995319,116.41647778451443,0.0,1.0,0.391,64.0
6.24,113,27,2023-10-19 01:13:28,64.0,45.0,35.39999999999998,3.238,39.836080111563206,116.41650938428938,0.0,1.0,0.17799999999999994,0.0
9.77,115,27,2023-10-19 01:13:29,64.0,45.0,35.39999999999998,3.284,39.836078602820635,116.41654240898788,0.0,1.0,0.04599999999999982,0.0
9.77,115,27,2023-10-19 01:13:30,64.0,45.0,35.39999999999998,3.004,39.836118668317795,116.41655137762427,0.0,1.0,-0.2799999999999998,0.0
12.05,116,27,2023-10-19 01:13:31,29.0,45.0,35.39999999999998,2.762,39.83612445183098,116.4165860787034,0.0,1.0,-0.242,-35.0
15.5,116,27,2023-10-19 01:13:32,29.0,45.0,35.39999999999998,3.07,39.836129983887076,116.41663318499923,0.0,1.0,0.30799999999999983,0.0
19.48,116,27,2023-10-19 01:13:33,30.0,26.0,35.39999999999998,3.527,39.83613023534417,116.41668356023729,0.0,1.0,0.4570000000000003,1.0
23.19,116,27,2023-10-19 01:13:34,131.0,37.0,35.39999999999998,3.443,39.8361340072006,116.41672848723829,0.0,1.0,-0.08400000000000007,101.0
28.69,117,27,2023-10-19 01:13:35,110.0,50.0,35.39999999999998,4.376,39.836148424074054,116.41679436899722,0.0,1.0,0.9330000000000003,-21.0
33.81,117,27,2023-10-19 01:13:36,125.0,57.0,35.200000000000045,4.432,39.836149932816625,116.41684943810105,-3.906249999998667,1.0,0.05600000000000005,15.0
